,word,count,cum_freq,cum_perc,percentile,length,volume
4733,casey,351,26051692,96.3140653508,_100,5,>100
4734,comp,351,26052043,96.3153630108,_100,4,>100
4735,cups,351,26052394,96.3166606707,_100,4,>100
4736,explode,351,26052745,96.3179583306,_100,7,>100
4737,possibilities,351,26053096,96.3192559906,_100,13,>100
4738,greatness,350,26053446,96.3205499535,_100,9,>100
4739,hash,350,26053796,96.3218439164,_100,4,>100
4740,wire,350,26054146,96.3231378793,_100,4,>100
4741,yuck,350,26054496,96.3244318421,_100,4,>100
4742,hangout,350,26054846,96.325725805,_100,7,>100
4743,overheard,350,26055196,96.3270197679,_100,9,>100
4744,donated,350,26055546,96.3283137308,_100,7,>100
4745,retweeting,350,26055896,96.3296076937,_100,10,>100
4746,lolz,350,26056246,96.3309016566,_100,4,>100
4747,stunning,350,26056596,96.3321956195,_100,8,>100
4748,combined,350,26056946,96.3334895824,_100,8,>100
4749,yal,349,26057295,96.3347798483,_100,3,>100
4750,various,349,26057644,96.3360701142,_100,7,>100
4751,israel,349,26057993,96.33736038,_100,6,>100
4752,tribe,349,26058342,96.3386506459,_100,5,>100
4753,bow,349,26058691,96.3399409117,_100,3,>100
4754,booze,349,26059040,96.3412311776,_100,5,>100
4755,katy,349,26059389,96.3425214435,_100,4,>100
4756,authors,349,26059738,96.3438117093,_100,7,>100
4757,presented,349,26060087,96.3451019752,_100,9,>100
4758,sticker,349,26060436,96.346392241,_100,7,>100
4759,viewing,349,26060785,96.3476825069,_100,7,>100
4760,conditions,349,26061134,96.3489727728,_100,10,>100
4761,terry,348,26061482,96.3502593416,_100,5,>100
4762,pound,348,26061830,96.3515459104,_100,5,>100
4763,ignorance,348,26062178,96.3528324792,_100,9,>100
4764,attached,348,26062526,96.3541190481,_100,8,>100
4765,cowboy,348,26062874,96.3554056169,_100,6,>100
4766,determine,348,26063222,96.3566921857,_100,9,>100
4767,cheaper,347,26063569,96.3579750575,_100,7,>100
4768,bum,347,26063916,96.3592579293,_100,3,>100
4769,hav,347,26064263,96.3605408011,_100,3,>100
4770,spain,347,26064610,96.3618236729,_100,5,>100
4771,residents,347,26064957,96.3631065446,_100,9,>100
4772,organized,347,26065304,96.3643894164,_100,9,>100
4773,challenging,346,26065650,96.3656685912,_100,11,>100
4774,tennessee,346,26065996,96.3669477659,_100,9,>100
4775,rides,346,26066342,96.3682269407,_100,5,>100
4776,supplies,346,26066688,96.3695061154,_100,8,>100
4777,journalism,346,26067034,96.3707852902,_100,10,>100
4778,lo,346,26067380,96.3720644649,_100,2,>100
4779,nm,346,26067726,96.3733436397,_100,2,>100
4780,judging,346,26068072,96.3746228144,_100,7,>100
4781,soap,346,26068418,96.3759019892,_100,4,>100
4782,commit,346,26068764,96.3771811639,_100,6,>100
4783,olds,346,26069110,96.3784603387,_100,4,>100
4784,darkness,346,26069456,96.3797395134,_100,8,>100
4785,deeply,346,26069802,96.3810186882,_100,6,>100
4786,prepping,346,26070148,96.3822978629,_100,8,>100
4787,stat,345,26070493,96.3835733407,_100,4,>100
4788,adore,345,26070838,96.3848488184,_100,5,>100
4789,whale,345,26071183,96.3861242961,_100,5,>100
4790,reform,345,26071528,96.3873997738,_100,6,>100
4791,description,345,26071873,96.3886752515,_100,11,>100
4792,traded,345,26072218,96.3899507292,_100,6,>100
4793,stations,345,26072563,96.3912262069,_100,8,>100
4794,curse,345,26072908,96.3925016846,_100,5,>100
4795,victim,345,26073253,96.3937771624,_100,6,>100
4796,toronto,345,26073598,96.3950526401,_100,7,>100
4797,suffering,345,26073943,96.3963281178,_100,9,>100
4798,stack,345,26074288,96.3976035955,_100,5,>100
4799,clay,345,26074633,96.3988790732,_100,4,>100
4800,cycle,345,26074978,96.4001545509,_100,5,>100
4801,workouts,344,26075322,96.4014263316,_100,8,>100
4802,ken,344,26075666,96.4026981123,_100,3,>100
4803,defeat,344,26076010,96.403969893,_100,6,>100
4804,citizens,344,26076354,96.4052416736,_100,8,>100
4805,berry,344,26076698,96.4065134543,_100,5,>100
4806,dot,344,26077042,96.407785235,_100,3,>100
4807,introduced,344,26077386,96.4090570157,_100,10,>100
4808,supreme,344,26077730,96.4103287963,_100,7,>100
4809,nelson,344,26078074,96.411600577,_100,6,>100
4810,believing,344,26078418,96.4128723577,_100,9,>100
4811,choosing,344,26078762,96.4141441384,_100,8,>100
4812,sticking,344,26079106,96.415415919,_100,8,>100
4813,markets,344,26079450,96.4166876997,_100,7,>100
4814,larger,344,26079794,96.4179594804,_100,6,>100
4815,betty,344,26080138,96.4192312611,_100,5,>100
4816,elizabeth,343,26080481,96.4204993447,_100,9,>100
4817,broad,343,26080824,96.4217674284,_100,5,>100
4818,releasing,343,26081167,96.423035512,_100,9,>100
4819,thompson,343,26081510,96.4243035956,_100,8,>100
4820,clinton,343,26081853,96.4255716793,_100,7,>100
4821,chamber,343,26082196,96.4268397629,_100,7,>100
4822,salmon,343,26082539,96.4281078466,_100,6,>100
4823,significant,343,26082882,96.4293759302,_100,11,>100
4824,safely,343,26083225,96.4306440138,_100,6,>100
4825,cart,342,26083567,96.4319084004,_100,4,>100
4826,differently,342,26083909,96.433172787,_100,11,>100
4827,arguing,342,26084251,96.4344371736,_100,7,>100
4828,remote,342,26084593,96.4357015602,_100,6,>100
4829,stressful,342,26084935,96.4369659469,_100,9,>100
4830,lobby,342,26085277,96.4382303335,_100,5,>100
4831,twitterverse,341,26085618,96.439491023,_100,12,>100
4832,scholarship,341,26085959,96.4407517126,_100,11,>100
4833,buffet,341,26086300,96.4420124022,_100,6,>100
4834,acoustic,341,26086641,96.4432730917,_100,8,>100
4835,cancel,341,26086982,96.4445337813,_100,6,>100
4836,drums,341,26087323,96.4457944709,_100,5,>100
4837,romantic,341,26087664,96.4470551604,_100,8,>100
4838,cracking,341,26088005,96.44831585,_100,8,>100
4839,turnout,340,26088345,96.4495728425,_100,7,>100
4840,braces,340,26088685,96.450829835,_100,6,>100
4841,examples,340,26089025,96.4520868276,_100,8,>100
4842,lifestyle,340,26089365,96.4533438201,_100,9,>100
4843,ct,340,26089705,96.4546008126,_100,2,>100
4844,katie,340,26090045,96.4558578052,_100,5,>100
4845,lap,340,26090385,96.4571147977,_100,3,>100
4846,saint,340,26090725,96.4583717902,_100,5,>100
4847,gingrich,340,26091065,96.4596287827,_100,8,>100
4848,defensive,340,26091405,96.4608857753,_100,9,>100
4849,ian,340,26091745,96.4621427678,_100,3,>100
4850,roy,340,26092085,96.4633997603,_100,3,>100
4851,recruiting,339,26092424,96.4646530558,_100,10,>100
4852,perfection,339,26092763,96.4659063513,_100,10,>100
4853,elected,339,26093102,96.4671596468,_100,7,>100
4854,locker,339,26093441,96.4684129423,_100,6,>100
4855,printed,339,26093780,96.4696662378,_100,7,>100
4856,installed,338,26094118,96.4709158363,_100,9,>100
4857,sb,338,26094456,96.4721654347,_100,2,>100
4858,bounce,338,26094794,96.4734150332,_100,6,>100
4859,enjoyable,338,26095132,96.4746646316,_100,9,>100
4860,worn,338,26095470,96.4759142301,_100,4,>100
4861,whining,338,26095808,96.4771638285,_100,7,>100
4862,underground,338,26096146,96.478413427,_100,11,>100
4863,spare,338,26096484,96.4796630254,_100,5,>100
4864,gates,338,26096822,96.4809126239,_100,5,>100
4865,wondered,338,26097160,96.4821622224,_100,8,>100
4866,albuquerque,338,26097498,96.4834118208,_100,11,>100
4867,stewart,338,26097836,96.4846614193,_100,7,>100
4868,hipster,338,26098174,96.4859110177,_100,7,>100
4869,blasting,338,26098512,96.4871606162,_100,8,>100
4870,rihanna,338,26098850,96.4884102146,_100,7,>100
4871,badge,338,26099188,96.4896598131,_100,5,>100
4872,length,337,26099525,96.4909057145,_100,6,>100
4873,marks,337,26099862,96.4921516159,_100,5,>100
4874,vinyl,337,26100199,96.4933975173,_100,5,>100
4875,affordable,337,26100536,96.4946434188,_100,10,>100
4876,busted,337,26100873,96.4958893202,_100,6,>100
4877,tanning,337,26101210,96.4971352216,_100,7,>100
4878,provided,336,26101546,96.498377426,_100,8,>100
4879,rains,336,26101882,96.4996196304,_100,5,>100
4880,anonymous,336,26102218,96.5008618347,_100,9,>100
4881,roads,336,26102554,96.5021040391,_100,5,>100
4882,crawl,336,26102890,96.5033462435,_100,5,>100
4883,clown,336,26103226,96.5045884479,_100,5,>100
4884,existence,336,26103562,96.5058306523,_100,9,>100
4885,ios,336,26103898,96.5070728567,_100,3,>100
4886,codes,336,26104234,96.508315061,_100,5,>100
4887,agents,336,26104570,96.5095572654,_100,6,>100
4888,upstairs,336,26104906,96.5107994698,_100,8,>100
4889,sonic,335,26105241,96.5120379771,_100,5,>100
4890,listing,335,26105576,96.5132764845,_100,7,>100
4891,mca,335,26105911,96.5145149918,_100,3,>100
4892,windy,335,26106246,96.5157534992,_100,5,>100
4893,griffin,335,26106581,96.5169920065,_100,7,>100
4894,sends,335,26106916,96.5182305139,_100,5,>100
4895,tavern,335,26107251,96.5194690212,_100,6,>100
4896,innovative,335,26107586,96.5207075286,_100,10,>100
4897,neat,335,26107921,96.5219460359,_100,4,>100
4898,bk,335,26108256,96.5231845433,_100,2,>100
4899,port,334,26108590,96.5244193536,_100,4,>100
4900,beastie,334,26108924,96.5256541639,_100,7,>100
4901,necessarily,334,26109258,96.5268889742,_100,11,>100
4902,ceiling,334,26109592,96.5281237845,_100,7,>100
4903,fwd,334,26109926,96.5293585948,_100,3,>100
4904,basket,334,26110260,96.5305934051,_100,6,>100
4905,anxiety,334,26110594,96.5318282154,_100,7,>100
4906,maintain,334,26110928,96.5330630257,_100,8,>100
4907,ignoring,334,26111262,96.534297836,_100,8,>100
4908,luther,334,26111596,96.5355326463,_100,6,>100
4909,wendy,334,26111930,96.5367674566,_100,5,>100
4910,updating,334,26112264,96.5380022669,_100,8,>100
4911,condition,334,26112598,96.5392370773,_100,9,>100
4912,fallen,333,26112931,96.5404681905,_100,6,>100
4913,bourbon,333,26113264,96.5416993038,_100,7,>100
4914,appeal,333,26113597,96.5429304171,_100,6,>100
4915,explains,333,26113930,96.5441615303,_100,8,>100
4916,install,333,26114263,96.5453926436,_100,7,>100
4917,pacific,333,26114596,96.5466237569,_100,7,>100
4918,wth,333,26114929,96.5478548702,_100,3,>100
4919,bynum,333,26115262,96.5490859834,_100,5,>100
4920,backyard,333,26115595,96.5503170967,_100,8,>100
4921,admire,333,26115928,96.55154821,_100,6,>100
4922,partying,333,26116261,96.5527793232,_100,8,>100
4923,linked,333,26116594,96.5540104365,_100,6,>100
4924,beliebers,332,26116926,96.5552378527,_100,9,>100
4925,disappointing,332,26117258,96.556465269,_100,13,>100
4926,selfish,332,26117590,96.5576926852,_100,7,>100
4927,checks,332,26117922,96.5589201015,_100,6,>100
4928,spit,332,26118254,96.5601475177,_100,4,>100
4929,shave,332,26118586,96.5613749339,_100,5,>100
4930,unexpected,332,26118918,96.5626023502,_100,10,>100
4931,viral,332,26119250,96.5638297664,_100,5,>100
4932,torn,332,26119582,96.5650571826,_100,4,>100
4933,unit,331,26119913,96.5662809018,_100,4,>100
4934,bullying,331,26120244,96.567504621,_100,8,>100
4935,salute,331,26120575,96.5687283402,_100,6,>100
4936,sunrise,331,26120906,96.5699520594,_100,7,>100
4937,fifth,331,26121237,96.5711757786,_100,5,>100
4938,experts,331,26121568,96.5723994978,_100,7,>100
4939,joey,331,26121899,96.573623217,_100,4,>100
4940,christopher,331,26122230,96.5748469362,_100,11,>100
4941,mee,331,26122561,96.5760706554,_100,3,>100
4942,smack,331,26122892,96.5772943746,_100,5,>100
4943,jen,330,26123222,96.5785143968,_100,3,>100
4944,input,330,26123552,96.5797344189,_100,5,>100
4945,lasts,330,26123882,96.5809544411,_100,5,>100
4946,judges,330,26124212,96.5821744632,_100,6,>100
4947,lick,330,26124542,96.5833944854,_100,4,>100
4948,stood,330,26124872,96.5846145076,_100,5,>100
4949,julie,330,26125202,96.5858345297,_100,5,>100
4950,deny,330,26125532,96.5870545519,_100,4,>100
4951,benjamin,329,26125861,96.588270877,_100,8,>100
4952,verizon,329,26126190,96.5894872021,_100,7,>100
4953,margaritas,329,26126519,96.5907035273,_100,10,>100
4954,toddler,329,26126848,96.5919198524,_100,7,>100
4955,overnight,329,26127177,96.5931361775,_100,9,>100
4956,yah,329,26127506,96.5943525026,_100,3,>100
4957,mortgage,329,26127835,96.5955688278,_100,8,>100
4958,oven,329,26128164,96.5967851529,_100,4,>100
4959,mob,329,26128493,96.598001478,_100,3,>100
4960,thai,329,26128822,96.5992178031,_100,4,>100
4961,machines,329,26129151,96.6004341282,_100,8,>100
4962,individuals,329,26129480,96.6016504534,_100,11,>100
4963,improv,329,26129809,96.6028667785,_100,6,>100
4964,harbor,329,26130138,96.6040831036,_100,6,>100
4965,interviewed,329,26130467,96.6052994287,_100,11,>100
4966,adds,329,26130796,96.6065157539,_100,4,>100
4967,marshall,329,26131125,96.607732079,_100,8,>100
4968,smoked,328,26131453,96.6089447071,_100,6,>100
4969,afterwards,328,26131781,96.6101573352,_100,10,>100
4970,belief,328,26132109,96.6113699633,_100,6,>100
4971,admission,328,26132437,96.6125825913,_100,9,>100
4972,resident,328,26132765,96.6137952194,_100,8,>100
4973,pointless,328,26133093,96.6150078475,_100,9,>100
4974,iu,328,26133421,96.6162204756,_100,2,>100
4975,avenue,328,26133749,96.6174331037,_100,6,>100
4976,pets,328,26134077,96.6186457318,_100,4,>100
4977,peaceful,328,26134405,96.6198583599,_100,8,>100
4978,pin,328,26134733,96.621070988,_100,3,>100
4979,finest,328,26135061,96.622283616,_100,6,>100
4980,whistle,327,26135388,96.6234925471,_100,7,>100
4981,directions,327,26135715,96.6247014781,_100,10,>100
4982,offended,327,26136042,96.6259104092,_100,8,>100
4983,steel,327,26136369,96.6271193402,_100,5,>100
4984,engaging,327,26136696,96.6283282713,_100,8,>100
4985,cloudy,327,26137023,96.6295372023,_100,6,>100
4986,shadow,327,26137350,96.6307461334,_100,6,>100
4987,agreement,327,26137677,96.6319550644,_100,9,>100
4988,mets,327,26138004,96.6331639955,_100,4,>100
4989,heyy,326,26138330,96.6343692295,_100,4,>100
4990,sm,326,26138656,96.6355744635,_100,2,>100
4991,policies,326,26138982,96.6367796975,_100,8,>100
4992,thee,326,26139308,96.6379849315,_100,4,>100
4993,miserable,326,26139634,96.6391901656,_100,9,>100
4994,invisible,326,26139960,96.6403953996,_100,9,>100
4995,roast,326,26140286,96.6416006336,_100,5,>100
4996,ops,326,26140612,96.6428058676,_100,3,>100
4997,wwe,326,26140938,96.6440111016,_100,3,>100
4998,pal,326,26141264,96.6452163356,_100,3,>100
4999,habits,326,26141590,96.6464215696,_100,6,>100
5000,vibes,326,26141916,96.6476268037,_100,5,>100
5001,nicole,326,26142242,96.6488320377,_100,6,>100
5002,karen,326,26142568,96.6500372717,_100,5,>100
5003,lamb,326,26142894,96.6512425057,_100,4,>100
5004,wrk,325,26143219,96.6524440427,_100,3,>100
5005,humanities,325,26143544,96.6536455796,_100,10,>100
5006,muscles,325,26143869,96.6548471166,_100,7,>100
5007,visitors,325,26144194,96.6560486536,_100,8,>100
5008,intelligence,325,26144519,96.6572501906,_100,12,>100
5009,veggies,325,26144844,96.6584517275,_100,7,>100
5010,hoops,325,26145169,96.6596532645,_100,5,>100
5011,wonderfully,325,26145494,96.6608548015,_100,11,>100
5012,barry,325,26145819,96.6620563385,_100,5,>100
5013,announcing,325,26146144,96.6632578755,_100,10,>100
5014,charges,325,26146469,96.6644594124,_100,7,>100
5015,grows,325,26146794,96.6656609494,_100,5,>100
5016,tooth,325,26147119,96.6668624864,_100,5,>100
5017,flavors,324,26147443,96.6680603263,_100,7,>100
5018,thumbs,324,26147767,96.6692581663,_100,6,>100
5019,boards,324,26148091,96.6704560062,_100,6,>100
5020,regularly,324,26148415,96.6716538461,_100,9,>100
5021,insanity,324,26148739,96.6728516861,_100,8,>100
5022,simpson,324,26149063,96.674049526,_100,7,>100
5023,gordon,324,26149387,96.675247366,_100,6,>100
5024,boost,324,26149711,96.6764452059,_100,5,>100
5025,heritage,324,26150035,96.6776430458,_100,8,>100
5026,improved,323,26150358,96.6788371887,_100,8,>100
5027,ping,323,26150681,96.6800313316,_100,4,>100
5028,uniform,323,26151004,96.6812254746,_100,7,>100
5029,harper,323,26151327,96.6824196175,_100,6,>100
5030,witness,323,26151650,96.6836137604,_100,7,>100
5031,switched,323,26151973,96.6848079033,_100,8,>100
5032,eagle,323,26152296,96.6860020462,_100,5,>100
5033,hart,323,26152619,96.6871961891,_100,4,>100
5034,pretending,322,26152941,96.6883866349,_100,10,>100
5035,anna,322,26153263,96.6895770808,_100,4,>100
5036,purse,322,26153585,96.6907675267,_100,5,>100
5037,cabin,322,26153907,96.6919579725,_100,5,>100
5038,responding,322,26154229,96.6931484184,_100,10,>100
5039,wherever,322,26154551,96.6943388643,_100,8,>100
5040,funeral,322,26154873,96.6955293101,_100,7,>100
5041,roller,322,26155195,96.696719756,_100,6,>100
5042,portfolio,322,26155517,96.6979102019,_100,9,>100
5043,insights,322,26155839,96.6991006477,_100,8,>100
5044,outcome,322,26156161,96.7002910936,_100,7,>100
5045,ideal,322,26156483,96.7014815395,_100,5,>100
5046,porch,322,26156805,96.7026719853,_100,5,>100
5047,noble,321,26157126,96.7038587342,_100,5,>100
5048,prior,321,26157447,96.705045483,_100,5,>100
5049,sue,321,26157768,96.7062322318,_100,3,>100
5050,applied,321,26158089,96.7074189806,_100,7,>100
5051,bosh,321,26158410,96.7086057295,_100,4,>100
5052,maintenance,321,26158731,96.7097924783,_100,11,>100
5053,tucson,321,26159052,96.7109792271,_100,6,>100
5054,permanent,321,26159373,96.712165976,_100,9,>100
5055,penalty,321,26159694,96.7133527248,_100,7,>100
5056,producers,321,26160015,96.7145394736,_100,9,>100
5057,checkout,321,26160336,96.7157262224,_100,8,>100
5058,population,321,26160657,96.7169129713,_100,10,>100
5059,capacity,321,26160978,96.7180997201,_100,8,>100
5060,desert,321,26161299,96.7192864689,_100,6,>100
5061,ironic,320,26161619,96.7204695207,_100,6,>100
5062,dozen,320,26161939,96.7216525725,_100,5,>100
5063,medium,320,26162259,96.7228356243,_100,6,>100
5064,ban,320,26162579,96.7240186761,_100,3,>100
5065,govt,320,26162899,96.7252017279,_100,4,>100
5066,sc,320,26163219,96.7263847797,_100,2,>100
5067,wasting,320,26163539,96.7275678315,_100,7,>100
5068,touches,320,26163859,96.7287508833,_100,7,>100
5069,blunt,320,26164179,96.7299339351,_100,5,>100
5070,sacramento,320,26164499,96.7311169869,_100,10,>100
5071,spaces,320,26164819,96.7323000386,_100,6,>100
5072,evans,319,26165138,96.7334793934,_100,5,>100
5073,specifically,319,26165457,96.7346587482,_100,12,>100
5074,dylan,319,26165776,96.7358381029,_100,5,>100
5075,developed,319,26166095,96.7370174577,_100,9,>100
5076,drum,319,26166414,96.7381968124,_100,4,>100
5077,interests,319,26166733,96.7393761672,_100,9,>100
5078,rolled,319,26167052,96.7405555219,_100,6,>100
5079,sober,319,26167371,96.7417348767,_100,5,>100
5080,feat,319,26167690,96.7429142314,_100,4,>100
5081,imo,319,26168009,96.7440935862,_100,3,>100
5082,upside,319,26168328,96.745272941,_100,6,>100
5083,approve,319,26168647,96.7464522957,_100,7,>100
5084,capable,319,26168966,96.7476316505,_100,7,>100
5085,awh,319,26169285,96.7488110052,_100,3,>100
5086,newspaper,319,26169604,96.74999036,_100,9,>100
5087,vikings,319,26169923,96.7511697147,_100,7,>100
5088,cooked,318,26170241,96.7523453725,_100,6,>100
5089,wright,318,26170559,96.7535210302,_100,6,>100
5090,vinny,318,26170877,96.7546966879,_100,5,>100
5091,ace,318,26171195,96.7558723456,_100,3,>100
5092,mixing,318,26171513,96.7570480033,_100,6,>100
5093,mentioning,318,26171831,96.758223661,_100,10,>100
5094,athletic,318,26172149,96.7593993188,_100,8,>100
5095,halfway,318,26172467,96.7605749765,_100,7,>100
5096,grammar,318,26172785,96.7617506342,_100,7,>100
5097,ranch,318,26173103,96.7629262919,_100,5,>100
5098,gospel,318,26173421,96.7641019496,_100,6,>100
5099,cakes,318,26173739,96.7652776074,_100,5,>100
5100,officials,318,26174057,96.7664532651,_100,9,>100
5101,poised,317,26174374,96.7676252258,_100,6,>100
5102,survived,317,26174691,96.7687971864,_100,8,>100
5103,explore,317,26175008,96.7699691471,_100,7,>100
5104,stuffed,317,26175325,96.7711411078,_100,7,>100
5105,mustache,317,26175642,96.7723130685,_100,8,>100
5106,priceless,317,26175959,96.7734850292,_100,9,>100
5107,bryan,317,26176276,96.7746569898,_100,5,>100
5108,usc,317,26176593,96.7758289505,_100,3,>100
5109,acct,316,26176909,96.7769972142,_100,4,>100
5110,engine,316,26177225,96.7781654778,_100,6,>100
5111,priority,316,26177541,96.7793337415,_100,8,>100
5112,rub,316,26177857,96.7805020051,_100,3,>100
5113,failing,316,26178173,96.7816702688,_100,7,>100
5114,defend,316,26178489,96.7828385324,_100,6,>100
5115,vibe,316,26178805,96.784006796,_100,4,>100
5116,singers,316,26179121,96.7851750597,_100,7,>100
5117,hammer,315,26179436,96.7863396263,_100,6,>100
5118,runners,315,26179751,96.7875041929,_100,7,>100
5119,emotion,315,26180066,96.7886687595,_100,7,>100
5120,dale,315,26180381,96.7898333261,_100,4,>100
5121,exit,315,26180696,96.7909978927,_100,4,>100
5122,jonathan,315,26181011,96.7921624593,_100,8,>100
5123,slice,315,26181326,96.7933270259,_100,5,>100
5124,rental,315,26181641,96.7944915926,_100,6,>100
5125,nola,315,26181956,96.7956561592,_100,4,>100
5126,surprising,315,26182271,96.7968207258,_100,10,>100
5127,fields,315,26182586,96.7979852924,_100,6,>100
5128,rodgers,315,26182901,96.799149859,_100,7,>100
5129,nancy,315,26183216,96.8003144256,_100,5,>100
5130,retail,315,26183531,96.8014789922,_100,6,>100
5131,replacement,314,26183845,96.8026398618,_100,11,>100
5132,hoodie,314,26184159,96.8038007313,_100,6,>100
5133,enthusiasm,314,26184473,96.8049616009,_100,10,>100
5134,column,314,26184787,96.8061224705,_100,6,>100
5135,belongs,314,26185101,96.8072833401,_100,7,>100
5136,creator,314,26185415,96.8084442096,_100,7,>100
5137,hustle,314,26185729,96.8096050792,_100,6,>100
5138,phenomenal,313,26186042,96.8107622517,_100,10,>100
5139,ego,313,26186355,96.8119194243,_100,3,>100
5140,dip,313,26186668,96.8130765968,_100,3,>100
5141,choir,313,26186981,96.8142337693,_100,5,>100
5142,peppers,313,26187294,96.8153909419,_100,7,>100
5143,bid,313,26187607,96.8165481144,_100,3,>100
5144,meds,313,26187920,96.8177052869,_100,4,>100
5145,facial,313,26188233,96.8188624595,_100,6,>100
5146,trek,312,26188545,96.820015935,_100,4,>100
5147,th,312,26188857,96.8211694105,_100,2,>100
5148,saves,312,26189169,96.822322886,_100,5,>100
5149,brooks,312,26189481,96.8234763615,_100,6,>100
5150,revenue,312,26189793,96.824629837,_100,7,>100
5151,oral,311,26190104,96.8257796154,_100,4,>100
5152,approval,311,26190415,96.8269293939,_100,8,>100
5153,joshua,311,26190726,96.8280791723,_100,6,>100
5154,popped,311,26191037,96.8292289508,_100,6,>100
5155,dedication,311,26191348,96.8303787293,_100,10,>100
5156,cameras,311,26191659,96.8315285077,_100,7,>100
5157,closest,311,26191970,96.8326782862,_100,7,>100
5158,beware,311,26192281,96.8338280646,_100,6,>100
5159,intelligent,311,26192592,96.8349778431,_100,11,>100
5160,sen,311,26192903,96.8361276216,_100,3,>100
5161,protein,310,26193213,96.837273703,_100,7,>100
5162,predict,310,26193523,96.8384197844,_100,7,>100
5163,stepped,310,26193833,96.8395658658,_100,7,>100
5164,plants,310,26194143,96.8407119473,_100,6,>100
5165,poem,310,26194453,96.8418580287,_100,4,>100
5166,suggested,310,26194763,96.8430041101,_100,9,>100
5167,stalking,310,26195073,96.8441501915,_100,8,>100
5168,shops,310,26195383,96.845296273,_100,5,>100
5169,placed,310,26195693,96.8464423544,_100,6,>100
5170,vp,310,26196003,96.8475884358,_100,2,>100
5171,directed,310,26196313,96.8487345172,_100,8,>100
5172,bold,309,26196622,96.8498769016,_100,4,>100
5173,fears,309,26196931,96.851019286,_100,5,>100
5174,approved,309,26197240,96.8521616704,_100,8,>100
5175,conservative,309,26197549,96.8533040548,_100,12,>100
5176,indians,309,26197858,96.8544464392,_100,7,>100
5177,pimp,309,26198167,96.8555888235,_100,4,>100
5178,finance,309,26198476,96.8567312079,_100,7,>100
5179,directors,309,26198785,96.8578735923,_100,9,>100
5180,shoulda,309,26199094,96.8590159767,_100,7,>100
5181,rabbit,309,26199403,96.8601583611,_100,6,>100
5182,ellen,309,26199712,96.8613007455,_100,5,>100
5183,burnt,308,26200020,96.8624394328,_100,5,>100
5184,preach,308,26200328,96.8635781202,_100,6,>100
5185,worldwide,308,26200636,96.8647168075,_100,9,>100
5186,kanye,308,26200944,96.8658554949,_100,5,>100
5187,ties,308,26201252,96.8669941822,_100,4,>100
5188,wa,308,26201560,96.8681328696,_100,2,>100
5189,genre,308,26201868,96.8692715569,_100,5,>100
5190,shoulders,308,26202176,96.8704102443,_100,9,>100
5191,setup,307,26202483,96.8715452346,_100,5,>100
5192,spiritual,307,26202790,96.8726802249,_100,9,>100
5193,shoots,307,26203097,96.8738152152,_100,6,>100
5194,expand,307,26203404,96.8749502055,_100,6,>100
5195,plot,307,26203711,96.8760851958,_100,4,>100
5196,warren,307,26204018,96.8772201862,_100,6,>100
5197,gurl,307,26204325,96.8783551765,_100,4,>100
5198,impress,307,26204632,96.8794901668,_100,7,>100
5199,bodies,307,26204939,96.8806251571,_100,6,>100
5200,rogers,307,26205246,96.8817601474,_100,6,>100
5201,knw,307,26205553,96.8828951377,_100,3,>100
5202,ta,307,26205860,96.884030128,_100,2,>100
5203,panic,306,26206166,96.8851614213,_100,5,>100
5204,newsletter,306,26206472,96.8862927146,_100,10,>100
5205,ignored,306,26206778,96.8874240079,_100,7,>100
5206,climb,306,26207084,96.8885553011,_100,5,>100
5207,churchill,306,26207390,96.8896865944,_100,9,>100
5208,permission,306,26207696,96.8908178877,_100,10,>100
5209,touching,306,26208002,96.891949181,_100,8,>100
5210,hbo,306,26208308,96.8930804743,_100,3,>100
5211,tweeter,306,26208614,96.8942117675,_100,7,>100
5212,amanda,306,26208920,96.8953430608,_100,6,>100
5213,minus,306,26209226,96.8964743541,_100,5,>100
5214,queens,306,26209532,96.8976056474,_100,6,>100
5215,reservations,305,26209837,96.8987332436,_100,12,>100
5216,kit,305,26210142,96.8998608398,_100,3,>100
5217,lsu,305,26210447,96.9009884361,_100,3,>100
5218,neil,305,26210752,96.9021160323,_100,4,>100
5219,lb,305,26211057,96.9032436286,_100,2,>100
5220,osu,305,26211362,96.9043712248,_100,3,>100
5221,drafted,305,26211667,96.905498821,_100,7,>100
5222,retirement,305,26211972,96.9066264173,_100,10,>100
5223,healing,305,26212277,96.9077540135,_100,7,>100
5224,maker,305,26212582,96.9088816098,_100,5,>100
5225,kingdom,305,26212887,96.910009206,_100,7,>100
5226,particularly,305,26213192,96.9111368022,_100,12,>100
5227,weirdo,305,26213497,96.9122643985,_100,6,>100
5228,patron,305,26213802,96.9133919947,_100,6,>100
5229,ordering,304,26214106,96.9145158939,_100,8,>100
5230,twain,304,26214410,96.9156397931,_100,5,>100
5231,generous,304,26214714,96.9167636923,_100,8,>100
5232,weakness,304,26215018,96.9178875915,_100,8,>100
5233,melissa,304,26215322,96.9190114907,_100,7,>100
5234,fairly,304,26215626,96.9201353899,_100,6,>100
5235,trap,304,26215930,96.9212592891,_100,4,>100
5236,pros,304,26216234,96.9223831883,_100,4,>100
5237,daughters,304,26216538,96.9235070875,_100,9,>100
5238,heal,304,26216842,96.9246309867,_100,4,>100
5239,interviewing,304,26217146,96.9257548859,_100,12,>100
5240,needa,304,26217450,96.9268787851,_100,5,>100
