,word,count,cum_freq,cum_perc,percentile,length,volume
7150,intact,309,33443370,96.3523062081,_100,6,>100
7151,toasted,309,33443679,96.3531964552,_100,7,>100
7152,addressing,309,33443988,96.3540867023,_100,10,>100
7153,opponent,309,33444297,96.3549769494,_100,8,>100
7154,symbols,309,33444606,96.3558671965,_100,7,>100
7155,vocabulary,309,33444915,96.3567574435,_100,10,>100
7156,recovering,309,33445224,96.3576476906,_100,10,>100
7157,heavens,309,33445533,96.3585379377,_100,7,>100
7158,clich,309,33445842,96.3594281848,_100,5,>100
7159,ivy,308,33446150,96.3603155508,_100,3,>100
7160,graphics,308,33446458,96.3612029168,_100,8,>100
7161,conclude,308,33446766,96.3620902829,_100,8,>100
7162,rubbish,308,33447074,96.3629776489,_100,7,>100
7163,uncertainty,308,33447382,96.3638650149,_100,11,>100
7164,flipped,308,33447690,96.3647523809,_100,7,>100
7165,inked,308,33447998,96.365639747,_100,5,>100
7166,chronic,308,33448306,96.366527113,_100,7,>100
7167,aloud,308,33448614,96.367414479,_100,5,>100
7168,farming,308,33448922,96.368301845,_100,7,>100
7169,judy,308,33449230,96.3691892111,_100,4,>100
7170,shabby,307,33449537,96.370073696,_100,6,>100
7171,sculpture,307,33449844,96.370958181,_100,9,>100
7172,senator,307,33450151,96.371842666,_100,7,>100
7173,messed,307,33450458,96.3727271509,_100,6,>100
7174,coral,307,33450765,96.3736116359,_100,5,>100
7175,enters,307,33451072,96.3744961209,_100,6,>100
7176,mentioning,307,33451379,96.3753806058,_100,10,>100
7177,seasoned,307,33451686,96.3762650908,_100,8,>100
7178,socially,307,33451993,96.3771495758,_100,8,>100
7179,id,307,33452300,96.3780340607,_100,2,>100
7180,coins,307,33452607,96.3789185457,_100,5,>100
7181,arrogant,307,33452914,96.3798030307,_100,8,>100
7182,fiscal,307,33453221,96.3806875156,_100,6,>100
7183,genres,307,33453528,96.3815720006,_100,6,>100
7184,retailers,307,33453835,96.3824564856,_100,9,>100
7185,coaching,307,33454142,96.3833409705,_100,8,>100
7186,apology,307,33454449,96.3842254555,_100,7,>100
7187,thanked,307,33454756,96.3851099405,_100,7,>100
7188,weddings,307,33455063,96.3859944254,_100,8,>100
7189,deficit,307,33455370,96.3868789104,_100,7,>100
7190,edinburgh,307,33455677,96.3877633954,_100,9,>100
7191,readings,307,33455984,96.3886478803,_100,8,>100
7192,sorted,306,33456290,96.3895294842,_100,6,>100
7193,skirts,306,33456596,96.3904110882,_100,6,>100
7194,dye,306,33456902,96.3912926921,_100,3,>100
7195,healed,306,33457208,96.392174296,_100,6,>100
7196,favourites,306,33457514,96.3930558999,_100,10,>100
7197,failures,306,33457820,96.3939375038,_100,8,>100
7198,swallow,306,33458126,96.3948191077,_100,7,>100
7199,welsh,306,33458432,96.3957007116,_100,5,>100
7200,strengths,306,33458738,96.3965823155,_100,9,>100
7201,provider,306,33459044,96.3974639194,_100,8,>100
7202,beaches,306,33459350,96.3983455233,_100,7,>100
7203,finances,306,33459656,96.3992271272,_100,8,>100
7204,peeled,306,33459962,96.4001087311,_100,6,>100
7205,cartridge,306,33460268,96.4009903351,_100,9,>100
7206,venues,306,33460574,96.401871939,_100,6,>100
7207,yield,306,33460880,96.4027535429,_100,5,>100
7208,seasoning,306,33461186,96.4036351468,_100,9,>100
7209,tire,306,33461492,96.4045167507,_100,4,>100
7210,succeeded,306,33461798,96.4053983546,_100,9,>100
7211,mcdonald,306,33462104,96.4062799585,_100,8,>100
7212,blair,306,33462410,96.4071615624,_100,5,>100
7213,animated,306,33462716,96.4080431663,_100,8,>100
7214,douglas,306,33463022,96.4089247702,_100,7,>100
7215,framework,306,33463328,96.4098063741,_100,9,>100
7216,submissions,306,33463634,96.410687978,_100,11,>100
7217,splash,306,33463940,96.411569582,_100,6,>100
7218,educate,305,33464245,96.4124483048,_100,7,>100
7219,olivia,305,33464550,96.4133270277,_100,6,>100
7220,afghan,305,33464855,96.4142057505,_100,6,>100
7221,diabetes,305,33465160,96.4150844734,_100,8,>100
7222,sketches,305,33465465,96.4159631962,_100,8,>100
7223,cabinets,305,33465770,96.4168419191,_100,8,>100
7224,gal,305,33466075,96.4177206419,_100,3,>100
7225,pope,305,33466380,96.4185993648,_100,4,>100
7226,storytelling,305,33466685,96.4194780876,_100,12,>100
7227,aesthetic,305,33466990,96.4203568105,_100,9,>100
7228,exhausting,305,33467295,96.4212355333,_100,10,>100
7229,sheriff,305,33467600,96.4221142562,_100,7,>100
7230,superb,305,33467905,96.422992979,_100,6,>100
7231,magnolia,304,33468209,96.4238688208,_100,8,>100
7232,accordingly,304,33468513,96.4247446626,_100,11,>100
7233,angela,304,33468817,96.4256205044,_100,6,>100
7234,unconscious,304,33469121,96.4264963462,_100,11,>100
7235,instinct,304,33469425,96.427372188,_100,8,>100
7236,ultrasound,304,33469729,96.4282480298,_100,10,>100
7237,nicer,304,33470033,96.4291238715,_100,5,>100
7238,ribbons,304,33470337,96.4299997133,_100,7,>100
7239,timothy,304,33470641,96.4308755551,_100,7,>100
7240,harper,304,33470945,96.4317513969,_100,6,>100
7241,emperor,304,33471249,96.4326272387,_100,7,>100
7242,rightly,304,33471553,96.4335030805,_100,7,>100
7243,proving,304,33471857,96.4343789223,_100,7,>100
7244,absorbed,304,33472161,96.4352547641,_100,8,>100
7245,grabbing,304,33472465,96.4361306059,_100,8,>100
7246,carrie,304,33472769,96.4370064477,_100,6,>100
7247,farther,303,33473072,96.4378794084,_100,7,>100
7248,guided,303,33473375,96.4387523691,_100,6,>100
7249,collar,303,33473678,96.4396253299,_100,6,>100
7250,frying,303,33473981,96.4404982906,_100,6,>100
7251,ashley,303,33474284,96.4413712513,_100,6,>100
7252,tile,303,33474587,96.4422442121,_100,4,>100
7253,tofu,303,33474890,96.4431171728,_100,4,>100
7254,investing,303,33475193,96.4439901335,_100,9,>100
7255,minded,303,33475496,96.4448630943,_100,6,>100
7256,viable,303,33475799,96.445736055,_100,6,>100
7257,illustrate,303,33476102,96.4466090157,_100,10,>100
7258,installment,303,33476405,96.4474819765,_100,11,>100
7259,respectively,303,33476708,96.4483549372,_100,12,>100
7260,drying,303,33477011,96.4492278979,_100,6,>100
7261,lodge,302,33477313,96.4500979776,_100,5,>100
7262,decorative,302,33477615,96.4509680573,_100,10,>100
7263,stunned,302,33477917,96.4518381369,_100,7,>100
7264,jumps,302,33478219,96.4527082166,_100,5,>100
7265,stripes,302,33478521,96.4535782963,_100,7,>100
7266,chunk,302,33478823,96.454448376,_100,5,>100
7267,francis,302,33479125,96.4553184556,_100,7,>100
7268,newborn,302,33479427,96.4561885353,_100,7,>100
7269,buses,302,33479729,96.457058615,_100,5,>100
7270,bedtime,302,33480031,96.4579286947,_100,7,>100
7271,allies,302,33480333,96.4587987743,_100,6,>100
7272,hurdle,301,33480634,96.459665973,_100,6,>100
7273,dedication,301,33480935,96.4605331716,_100,10,>100
7274,burgers,301,33481236,96.4614003702,_100,7,>100
7275,derek,301,33481537,96.4622675688,_100,5,>100
7276,screening,301,33481838,96.4631347674,_100,9,>100
7277,sustained,301,33482139,96.464001966,_100,9,>100
7278,feminist,301,33482440,96.4648691647,_100,8,>100
7279,firing,301,33482741,96.4657363633,_100,6,>100
7280,funky,301,33483042,96.4666035619,_100,5,>100
7281,vicious,301,33483343,96.4674707605,_100,7,>100
7282,digress,301,33483644,96.4683379591,_100,7,>100
7283,ruth,301,33483945,96.4692051577,_100,4,>100
7284,blake,301,33484246,96.4700723563,_100,5,>100
7285,developer,301,33484547,96.470939555,_100,9,>100
7286,packet,301,33484848,96.4718067536,_100,6,>100
7287,subsequently,301,33485149,96.4726739522,_100,12,>100
7288,sums,301,33485450,96.4735411508,_100,4,>100
7289,developers,301,33485751,96.4744083494,_100,10,>100
7290,stubborn,300,33486051,96.475272667,_100,8,>100
7291,certainty,300,33486351,96.4761369845,_100,9,>100
7292,mash,300,33486651,96.4770013021,_100,4,>100
7293,unfamiliar,300,33486951,96.4778656197,_100,10,>100
7294,database,300,33487251,96.4787299372,_100,8,>100
7295,surviving,300,33487551,96.4795942548,_100,9,>100
7296,gulf,300,33487851,96.4804585723,_100,4,>100
7297,missouri,300,33488151,96.4813228899,_100,8,>100
7298,300,300,33488451,96.4821872074,_100,3,>100
7299,dinners,300,33488751,96.483051525,_100,7,>100
7300,implemented,300,33489051,96.4839158426,_100,11,>100
7301,coupons,300,33489351,96.4847801601,_100,7,>100
7302,fashioned,300,33489651,96.4856444777,_100,9,>100
7303,distressed,300,33489951,96.4865087952,_100,10,>100
7304,overlooked,300,33490251,96.4873731128,_100,10,>100
7305,downloaded,300,33490551,96.4882374303,_100,10,>100
7306,photographed,300,33490851,96.4891017479,_100,12,>100
7307,ally,300,33491151,96.4899660655,_100,4,>100
7308,admired,300,33491451,96.490830383,_100,7,>100
7309,dublin,300,33491751,96.4916947006,_100,6,>100
7310,memoir,299,33492050,96.4925561371,_100,6,>100
7311,meds,299,33492349,96.4934175736,_100,4,>100
7312,oral,299,33492648,96.4942790101,_100,4,>100
7313,barley,299,33492947,96.4951404466,_100,6,>100
7314,piles,299,33493246,96.4960018831,_100,5,>100
7315,prey,299,33493545,96.4968633196,_100,4,>100
7316,collapsed,299,33493844,96.4977247561,_100,9,>100
7317,ontario,299,33494143,96.4985861926,_100,7,>100
7318,murphy,299,33494442,96.4994476291,_100,6,>100
7319,liver,299,33494741,96.5003090656,_100,5,>100
7320,dispute,299,33495040,96.5011705021,_100,7,>100
7321,kissing,299,33495339,96.5020319386,_100,7,>100
7322,singles,299,33495638,96.502893375,_100,7,>100
7323,glowing,299,33495937,96.5037548115,_100,7,>100
7324,spotlight,299,33496236,96.504616248,_100,9,>100
7325,blade,299,33496535,96.5054776845,_100,5,>100
7326,forgiven,299,33496834,96.506339121,_100,8,>100
7327,straightforward,298,33497132,96.5071976765,_100,15,>100
7328,buds,298,33497430,96.5080562319,_100,4,>100
7329,casey,298,33497728,96.5089147874,_100,5,>100
7330,fade,298,33498026,96.5097733428,_100,4,>100
7331,layouts,298,33498324,96.5106318982,_100,7,>100
7332,ellen,298,33498622,96.5114904537,_100,5,>100
7333,showers,298,33498920,96.5123490091,_100,7,>100
7334,relates,298,33499218,96.5132075646,_100,7,>100
7335,fierce,298,33499516,96.51406612,_100,6,>100
7336,disappoint,298,33499814,96.5149246754,_100,10,>100
7337,jill,298,33500112,96.5157832309,_100,4,>100
7338,gallon,298,33500410,96.5166417863,_100,6,>100
7339,heating,298,33500708,96.5175003418,_100,7,>100
7340,caroline,298,33501006,96.5183588972,_100,8,>100
7341,valued,298,33501304,96.5192174526,_100,6,>100
7342,lacks,298,33501602,96.5200760081,_100,5,>100
7343,blamed,298,33501900,96.5209345635,_100,6,>100
7344,indulge,297,33502197,96.5217902379,_100,7,>100
7345,fulfilling,297,33502494,96.5226459123,_100,10,>100
7346,aims,297,33502791,96.5235015867,_100,4,>100
7347,communion,297,33503088,96.5243572611,_100,9,>100
7348,sandy,297,33503385,96.5252129354,_100,5,>100
7349,organ,297,33503682,96.5260686098,_100,5,>100
7350,rhetoric,297,33503979,96.5269242842,_100,8,>100
7351,slightest,297,33504276,96.5277799586,_100,9,>100
7352,paranormal,297,33504573,96.528635633,_100,10,>100
7353,photographers,297,33504870,96.5294913073,_100,13,>100
7354,positively,297,33505167,96.5303469817,_100,10,>100
7355,navigate,297,33505464,96.5312026561,_100,8,>100
7356,headline,297,33505761,96.5320583305,_100,8,>100
7357,lynn,297,33506058,96.5329140049,_100,4,>100
7358,umno,297,33506355,96.5337696793,_100,4,>100
7359,tropical,297,33506652,96.5346253536,_100,8,>100
7360,spaghetti,297,33506949,96.535481028,_100,9,>100
7361,wilderness,296,33507245,96.5363338213,_100,10,>100
7362,dancer,296,33507541,96.5371866147,_100,6,>100
7363,harbor,296,33507837,96.538039408,_100,6,>100
7364,bracelet,296,33508133,96.5388922013,_100,8,>100
7365,iv,296,33508429,96.5397449946,_100,2,>100
7366,unbelievable,296,33508725,96.540597788,_100,12,>100
7367,cooper,296,33509021,96.5414505813,_100,6,>100
7368,inventory,296,33509317,96.5423033746,_100,9,>100
7369,blankets,296,33509613,96.5431561679,_100,8,>100
7370,jackie,296,33509909,96.5440089612,_100,6,>100
7371,colonial,296,33510205,96.5448617546,_100,8,>100
7372,batteries,296,33510501,96.5457145479,_100,9,>100
7373,suspense,296,33510797,96.5465673412,_100,8,>100
7374,perceive,296,33511093,96.5474201345,_100,8,>100
7375,lipstick,296,33511389,96.5482729279,_100,8,>100
7376,indoor,296,33511685,96.5491257212,_100,6,>100
7377,spiritually,296,33511981,96.5499785145,_100,11,>100
7378,hometown,296,33512277,96.5508313078,_100,8,>100
7379,optimistic,296,33512573,96.5516841012,_100,10,>100
7380,ikea,296,33512869,96.5525368945,_100,4,>100
7381,soooo,296,33513165,96.5533896878,_100,5,>100
7382,hopping,296,33513461,96.5542424811,_100,7,>100
7383,juicy,296,33513757,96.5550952744,_100,5,>100
7384,hesitate,296,33514053,96.5559480678,_100,8,>100
7385,prone,296,33514349,96.5568008611,_100,5,>100
7386,lil,296,33514645,96.5576536544,_100,3,>100
7387,outright,296,33514941,96.5585064477,_100,8,>100
7388,piss,296,33515237,96.5593592411,_100,4,>100
7389,mississippi,295,33515532,96.5602091533,_100,11,>100
7390,crawling,295,33515827,96.5610590656,_100,8,>100
7391,swedish,295,33516122,96.5619089779,_100,7,>100
7392,regulation,295,33516417,96.5627588901,_100,10,>100
7393,riley,295,33516712,96.5636088024,_100,5,>100
7394,legislature,295,33517007,96.5644587146,_100,11,>100
7395,cracks,295,33517302,96.5653086269,_100,6,>100
7396,medieval,295,33517597,96.5661585392,_100,8,>100
7397,newer,295,33517892,96.5670084514,_100,5,>100
7398,juices,295,33518187,96.5678583637,_100,6,>100
7399,float,295,33518482,96.568708276,_100,5,>100
7400,accompany,295,33518777,96.5695581882,_100,9,>100
7401,leftovers,295,33519072,96.5704081005,_100,9,>100
7402,reportedly,294,33519366,96.5712551317,_100,10,>100
7403,sweep,294,33519660,96.5721021629,_100,5,>100
7404,unhealthy,294,33519954,96.5729491941,_100,9,>100
7405,mister,294,33520248,96.5737962253,_100,6,>100
7406,simpler,294,33520542,96.5746432565,_100,7,>100
7407,customs,294,33520836,96.5754902877,_100,7,>100
7408,nov,294,33521130,96.5763373189,_100,3,>100
7409,genesis,294,33521424,96.5771843501,_100,7,>100
7410,cm,294,33521718,96.5780313814,_100,2,>100
7411,sings,294,33522012,96.5788784126,_100,5,>100
7412,devotion,294,33522306,96.5797254438,_100,8,>100
7413,barnes,293,33522599,96.5805695939,_100,6,>100
7414,conferences,293,33522892,96.5814137441,_100,11,>100
7415,cloves,293,33523185,96.5822578942,_100,6,>100
7416,permitted,293,33523478,96.5831020444,_100,9,>100
7417,newcastle,293,33523771,96.5839461945,_100,9,>100
7418,threads,293,33524064,96.5847903447,_100,7,>100
7419,filter,293,33524357,96.5856344948,_100,6,>100
7420,angles,293,33524650,96.5864786449,_100,6,>100
7421,bella,293,33524943,96.5873227951,_100,5,>100
7422,intake,293,33525236,96.5881669452,_100,6,>100
7423,achievements,293,33525529,96.5890110954,_100,12,>100
7424,completion,293,33525822,96.5898552455,_100,10,>100
7425,filmed,293,33526115,96.5906993957,_100,6,>100
7426,poop,293,33526408,96.5915435458,_100,4,>100
7427,eddie,293,33526701,96.592387696,_100,5,>100
7428,fires,293,33526994,96.5932318461,_100,5,>100
7429,cheerful,293,33527287,96.5940759963,_100,8,>100
7430,punches,293,33527580,96.5949201464,_100,7,>100
7431,unfolding,293,33527873,96.5957642966,_100,9,>100
7432,forecast,292,33528165,96.5966055657,_100,8,>100
7433,blending,292,33528457,96.5974468347,_100,8,>100
7434,swift,292,33528749,96.5982881038,_100,5,>100
7435,gregory,292,33529041,96.5991293729,_100,7,>100
7436,fury,292,33529333,96.599970642,_100,4,>100
7437,crunchy,292,33529625,96.6008119111,_100,7,>100
7438,implies,292,33529917,96.6016531802,_100,7,>100
7439,lt,292,33530209,96.6024944493,_100,2,>100
7440,chicks,292,33530501,96.6033357184,_100,6,>100
7441,inspires,292,33530793,96.6041769875,_100,8,>100
7442,stained,292,33531085,96.6050182565,_100,7,>100
7443,sweden,292,33531377,96.6058595256,_100,6,>100
7444,haunted,292,33531669,96.6067007947,_100,7,>100
7445,deeds,292,33531961,96.6075420638,_100,5,>100
7446,preventing,292,33532253,96.6083833329,_100,10,>100
7447,dancers,291,33532544,96.6092217209,_100,7,>100
7448,taxpayers,291,33532835,96.610060109,_100,9,>100
7449,literal,291,33533126,96.610898497,_100,7,>100
7450,belonged,291,33533417,96.611736885,_100,8,>100
7451,hmmm,291,33533708,96.6125752731,_100,4,>100
7452,genocide,291,33533999,96.6134136611,_100,8,>100
7453,hubs,291,33534290,96.6142520491,_100,4,>100
7454,patio,291,33534581,96.6150904371,_100,5,>100
7455,cooperation,291,33534872,96.6159288252,_100,11,>100
7456,investments,291,33535163,96.6167672132,_100,11,>100
7457,indonesia,291,33535454,96.6176056012,_100,9,>100
7458,opposing,291,33535745,96.6184439893,_100,8,>100
7459,mummy,291,33536036,96.6192823773,_100,5,>100
7460,salty,291,33536327,96.6201207653,_100,5,>100
7461,subway,291,33536618,96.6209591534,_100,6,>100
7462,scenarios,290,33536908,96.6217946603,_100,9,>100
7463,capabilities,290,33537198,96.6226301673,_100,12,>100
7464,faux,290,33537488,96.6234656743,_100,4,>100
7465,departments,290,33537778,96.6243011812,_100,11,>100
7466,shark,290,33538068,96.6251366882,_100,5,>100
7467,squeezed,290,33538358,96.6259721952,_100,8,>100
7468,blocking,290,33538648,96.6268077022,_100,8,>100
7469,nevada,290,33538938,96.6276432091,_100,6,>100
7470,rebecca,290,33539228,96.6284787161,_100,7,>100
7471,skipped,290,33539518,96.6293142231,_100,7,>100
7472,scholarship,290,33539808,96.6301497301,_100,11,>100
7473,catches,290,33540098,96.630985237,_100,7,>100
7474,birmingham,290,33540388,96.631820744,_100,10,>100
7475,masterpiece,289,33540677,96.6326533699,_100,11,>100
7476,cancelled,289,33540966,96.6334859958,_100,9,>100
7477,radar,289,33541255,96.6343186217,_100,5,>100
7478,denying,289,33541544,96.6351512476,_100,7,>100
7479,mo,289,33541833,96.6359838736,_100,2,>100
7480,prosperity,289,33542122,96.6368164995,_100,10,>100
7481,technological,289,33542411,96.6376491254,_100,13,>100
7482,cuba,289,33542700,96.6384817513,_100,4,>100
7483,mentality,289,33542989,96.6393143772,_100,9,>100
7484,harmful,289,33543278,96.6401470031,_100,7,>100
7485,flu,289,33543567,96.640979629,_100,3,>100
7486,lakes,289,33543856,96.641812255,_100,5,>100
7487,proposals,289,33544145,96.6426448809,_100,9,>100
7488,sri,289,33544434,96.6434775068,_100,3,>100
7489,advantages,289,33544723,96.6443101327,_100,10,>100
7490,tutorials,289,33545012,96.6451427586,_100,9,>100
7491,invites,289,33545301,96.6459753845,_100,7,>100
7492,festivals,289,33545590,96.6468080104,_100,9,>100
7493,dimensions,289,33545879,96.6476406364,_100,10,>100
7494,compelled,289,33546168,96.6484732623,_100,9,>100
7495,drunken,289,33546457,96.6493058882,_100,7,>100
7496,monitoring,289,33546746,96.6501385141,_100,10,>100
7497,nato,289,33547035,96.65097114,_100,4,>100
7498,marshall,289,33547324,96.6518037659,_100,8,>100
7499,theology,288,33547612,96.6526335108,_100,8,>100
7500,icon,288,33547900,96.6534632556,_100,4,>100
7501,clash,288,33548188,96.6542930005,_100,5,>100
7502,continent,288,33548476,96.6551227453,_100,9,>100
7503,safer,288,33548764,96.6559524902,_100,5,>100
7504,accustomed,288,33549052,96.656782235,_100,10,>100
7505,bump,288,33549340,96.6576119799,_100,4,>100
7506,louisiana,288,33549628,96.6584417248,_100,9,>100
7507,festive,288,33549916,96.6592714696,_100,7,>100
7508,broader,288,33550204,96.6601012145,_100,7,>100
7509,fuzzy,287,33550491,96.6609280783,_100,5,>100
7510,ensuring,287,33550778,96.6617549421,_100,8,>100
7511,staple,287,33551065,96.6625818059,_100,6,>100
7512,nashville,287,33551352,96.6634086697,_100,9,>100
7513,grabs,287,33551639,96.6642355334,_100,5,>100
7514,mob,287,33551926,96.6650623972,_100,3,>100
7515,downright,287,33552213,96.665889261,_100,9,>100
7516,beg,287,33552500,96.6667161248,_100,3,>100
7517,province,287,33552787,96.6675429886,_100,8,>100
7518,billions,287,33553074,96.6683698524,_100,8,>100
7519,breakdown,287,33553361,96.6691967162,_100,9,>100
7520,exercising,287,33553648,96.67002358,_100,10,>100
7521,destined,287,33553935,96.6708504438,_100,8,>100
7522,commerce,287,33554222,96.6716773076,_100,8,>100
7523,malcolm,287,33554509,96.6725041714,_100,7,>100
7524,adjusted,287,33554796,96.6733310352,_100,8,>100
7525,remotely,287,33555083,96.674157899,_100,8,>100
7526,syria,287,33555370,96.6749847628,_100,5,>100
7527,secular,287,33555657,96.6758116266,_100,7,>100
7528,asparagus,286,33555943,96.6766356093,_100,9,>100
7529,caribbean,286,33556229,96.6774595921,_100,9,>100
7530,iowa,286,33556515,96.6782835748,_100,4,>100
7531,trembling,286,33556801,96.6791075575,_100,9,>100
7532,robinson,286,33557087,96.6799315403,_100,8,>100
7533,apostles,286,33557373,96.680755523,_100,8,>100
7534,suffice,286,33557659,96.6815795058,_100,7,>100
7535,alcoholic,286,33557945,96.6824034885,_100,9,>100
7536,iceland,286,33558231,96.6832274712,_100,7,>100
7537,greed,286,33558517,96.684051454,_100,5,>100
7538,prompt,286,33558803,96.6848754367,_100,6,>100
7539,collage,286,33559089,96.6856994195,_100,7,>100
7540,dragons,286,33559375,96.6865234022,_100,7,>100
7541,insists,286,33559661,96.6873473849,_100,7,>100
7542,stickles,285,33559946,96.6881684866,_100,8,>100
7543,pole,285,33560231,96.6889895883,_100,4,>100
7544,hugely,285,33560516,96.68981069,_100,6,>100
7545,doubled,285,33560801,96.6906317916,_100,7,>100
7546,rye,285,33561086,96.6914528933,_100,3,>100
7547,scissors,285,33561371,96.692273995,_100,8,>100
7548,automatic,285,33561656,96.6930950967,_100,9,>100
7549,interactive,285,33561941,96.6939161984,_100,11,>100
7550,zucchini,285,33562226,96.6947373,_100,8,>100
7551,ribs,285,33562511,96.6955584017,_100,4,>100
7552,experimental,285,33562796,96.6963795034,_100,12,>100
7553,sparkling,285,33563081,96.6972006051,_100,9,>100
7554,rooted,285,33563366,96.6980217068,_100,6,>100
7555,lively,285,33563651,96.6988428084,_100,6,>100
7556,populations,285,33563936,96.6996639101,_100,11,>100
7557,prevented,284,33564220,96.7004821307,_100,9,>100
7558,culinary,284,33564504,96.7013003514,_100,8,>100
7559,bases,284,33564788,96.702118572,_100,5,>100
7560,bottled,284,33565072,96.7029367926,_100,7,>100
7561,wholly,284,33565356,96.7037550132,_100,6,>100
7562,animation,284,33565640,96.7045732338,_100,9,>100
7563,steadily,284,33565924,96.7053914545,_100,8,>100
7564,sanity,284,33566208,96.7062096751,_100,6,>100
7565,cracking,284,33566492,96.7070278957,_100,8,>100
7566,hmm,284,33566776,96.7078461163,_100,3,>100
7567,paperback,284,33567060,96.7086643369,_100,9,>100
7568,holtz,284,33567344,96.7094825576,_100,5,>100
7569,samsung,284,33567628,96.7103007782,_100,7,>100
7570,parsley,284,33567912,96.7111189988,_100,7,>100
7571,inquiry,284,33568196,96.7119372194,_100,7,>100
7572,contractions,284,33568480,96.7127554401,_100,12,>100
7573,committing,284,33568764,96.7135736607,_100,10,>100
7574,pads,284,33569048,96.7143918813,_100,4,>100
7575,broadway,284,33569332,96.7152101019,_100,8,>100
7576,marriages,284,33569616,96.7160283225,_100,9,>100
7577,adaptation,284,33569900,96.7168465432,_100,10,>100
7578,continuously,284,33570184,96.7176647638,_100,12,>100
7579,megan,284,33570468,96.7184829844,_100,5,>100
7580,crafted,284,33570752,96.719301205,_100,7,>100
7581,browned,283,33571035,96.7201165446,_100,7,>100
7582,melting,283,33571318,96.7209318841,_100,7,>100
7583,naive,283,33571601,96.7217472237,_100,5,>100
7584,preach,283,33571884,96.7225625633,_100,6,>100
7585,updating,283,33572167,96.7233779028,_100,8,>100
7586,errands,283,33572450,96.7241932424,_100,7,>100
7587,fleet,283,33572733,96.725008582,_100,5,>100
7588,pension,283,33573016,96.7258239215,_100,7,>100
7589,poetic,283,33573299,96.7266392611,_100,6,>100
7590,installation,283,33573582,96.7274546006,_100,12,>100
7591,mechanism,283,33573865,96.7282699402,_100,9,>100
7592,travelled,283,33574148,96.7290852798,_100,9,>100
7593,stripped,283,33574431,96.7299006193,_100,8,>100
7594,mirrors,283,33574714,96.7307159589,_100,7,>100
7595,sacrifices,282,33574996,96.7315284174,_100,10,>100
7596,font,282,33575278,96.7323408759,_100,4,>100
7597,luggage,282,33575560,96.7331533344,_100,7,>100
7598,blogspot,282,33575842,96.7339657929,_100,8,>100
7599,fireworks,282,33576124,96.7347782514,_100,9,>100
7600,omg,282,33576406,96.7355907099,_100,3,>100
7601,bead,282,33576688,96.7364031684,_100,4,>100
7602,wizard,282,33576970,96.7372156269,_100,6,>100
7603,privileged,282,33577252,96.7380280854,_100,10,>100
7604,drift,282,33577534,96.7388405439,_100,5,>100
7605,hectic,282,33577816,96.7396530024,_100,6,>100
7606,stain,282,33578098,96.7404654609,_100,5,>100
7607,garnish,282,33578380,96.7412779194,_100,7,>100
7608,sliding,282,33578662,96.7420903779,_100,7,>100
7609,prospects,282,33578944,96.7429028364,_100,9,>100
7610,glossy,282,33579226,96.7437152949,_100,6,>100
7611,engineer,282,33579508,96.7445277535,_100,8,>100
7612,polished,282,33579790,96.745340212,_100,8,>100
7613,donna,281,33580071,96.7461497894,_100,5,>100
7614,compound,281,33580352,96.7469593668,_100,8,>100
7615,chatted,281,33580633,96.7477689443,_100,7,>100
7616,closes,281,33580914,96.7485785217,_100,6,>100
7617,stanley,281,33581195,96.7493880992,_100,7,>100
7618,seafood,281,33581476,96.7501976766,_100,7,>100
7619,trio,281,33581757,96.7510072541,_100,4,>100
7620,didnt,281,33582038,96.7518168315,_100,5,>100
7621,powdered,281,33582319,96.752626409,_100,8,>100
7622,moisture,281,33582600,96.7534359864,_100,8,>100
7623,haul,281,33582881,96.7542455639,_100,4,>100
7624,ounces,281,33583162,96.7550551413,_100,6,>100
7625,frightened,281,33583443,96.7558647187,_100,10,>100
7626,fuss,281,33583724,96.7566742962,_100,4,>100
7627,uncertain,281,33584005,96.7574838736,_100,9,>100
7628,myths,281,33584286,96.7582934511,_100,5,>100
7629,motives,281,33584567,96.7591030285,_100,7,>100
7630,screwed,280,33584847,96.7599097249,_100,7,>100
7631,ankle,280,33585127,96.7607164213,_100,5,>100
7632,plug,280,33585407,96.7615231177,_100,4,>100
7633,lend,280,33585687,96.7623298141,_100,4,>100
7634,noticing,280,33585967,96.7631365105,_100,8,>100
7635,custody,280,33586247,96.7639432068,_100,7,>100
7636,disorders,280,33586527,96.7647499032,_100,9,>100
7637,widow,280,33586807,96.7655565996,_100,5,>100
7638,nigeria,280,33587087,96.766363296,_100,7,>100
7639,manufacturers,280,33587367,96.7671699924,_100,13,>100
7640,triumph,280,33587647,96.7679766888,_100,7,>100
7641,lust,280,33587927,96.7687833852,_100,4,>100
7642,sparkle,280,33588207,96.7695900816,_100,7,>100
7643,appropriately,280,33588487,96.7703967779,_100,13,>100
7644,subscribe,280,33588767,96.7712034743,_100,9,>100
7645,warmed,279,33589046,96.7720072897,_100,6,>100
7646,filming,279,33589325,96.772811105,_100,7,>100
7647,oneself,279,33589604,96.7736149203,_100,7,>100
7648,karma,279,33589883,96.7744187356,_100,5,>100
7649,affecting,279,33590162,96.775222551,_100,9,>100
7650,ideals,279,33590441,96.7760263663,_100,6,>100
7651,activist,279,33590720,96.7768301816,_100,8,>100
7652,vain,279,33590999,96.777633997,_100,4,>100
